MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_4,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE,MINISTERE
2422432133,242,50024321,3,3,3CAP3 24321,3CAP3  SELLIER HARNACHEUR,1/9/21,,3,O,23330024321,2333,4/26/23,3cap3 sellier harnacheur,Ajout suite a reforme des RS2021,MENJ
2422432233,242,50024322,3,3,3CAP3 24322,3CAP3  MAROQUINERIE,1/9/21,,3,O,23330024322,2333,4/26/23,3cap3 maroquinerie,Ajout suite a reforme des RS2021,MENJ
2422500133,242,50025001,3,3,3CAP3 25001,3CAP3 CERTIF.APTITUDE AU DEVELOPT -TOM,1/9/92,,3,O,23330025001,2333,4/26/23,3cap3 certificat d'aptitude au developpement TOM,,MENJ
2422510833,242,50025108,3,3,3CAP3 25108,3CAP3 INSTRUMTS COUPANTS et DE CHIRURGIE,1/9/95,,3,O,23330025108,2333,4/26/23,3cap3 instruments coupants et de chirurgie,Reouverture suite a reforme RS 2021,MENJ
2422512333,242,50025123,3,3,3CAP3 25123,3CAP3 DECOLLETAGE : OPERATEUR REGLEUR,1/9/95,,3,O,23330025123,2333,4/26/23,3cap3 decolletage : operateur regleur en decolletage,Reouverture suite a reforme RS 2021,MENJ
2422512633,242,50025126,3,3,3CAP3 25126,3CAP3 OUTILLAGES A DECOUPER ET EMBOUTIR,1/9/95,,3,O,23330025126,2333,4/26/23,3cap3 outillages en outils a decouper et a emboutir,Reouverture suite a reforme RS 2021,MENJ
2422513033,242,50025130,3,3,3CAP3 25130,3CAP3 DEVELPT: FABRIC.ENTRET.MECA. -TOM,1/9/92,,3,O,23330025130,2333,4/26/23,3cap3 developpement option fabrication- entretien en mecanique TOM,,MENJ
2422513333,242,50025133,3,3,3CAP3 25133,3CAP3  AGENT VERIF. APPAR. EXTINCTEURS,1/9/98,,3,O,23330025133,2333,4/26/23,3cap3 agent verificateur d'appareils extincteurs,Reouverture suite a reforme RS 2021,MENJ
2422513433,242,50025134,3,3,3CAP3 25134,3CAP3  TRANSPORT CABLES-REMONTEES MECA.,1/9/00,8/31/24,3,O,23330025134,2333,4/26/23,3cap3 transport par cables et remontees mecaniques,Reouverture suite a reforme RS 2021,MENJ
2422513633,242,50025136,3,3,3CAP3 25136,3CAP3  ARMURERIE (FABRICAT. ET REPARAT.),1/9/21,,3,O,23330025136,2333,4/26/23,3cap3 armurerie (fabrication et reparation),Ajout suite a reforme des RS2021,MENJ
2422513733,242,50025137,3,3,3CAP3 25137,3CAP3  HORLOGERIE,1/9/21,,3,O,23330025137,2333,4/26/23,3cap3 horlogerie,Ajout suite a reforme des RS2021,MENJ
2422513833,242,50025138,3,3,3CAP3 25138,3CAP3  TRANSP.CABLESetREMONTEES MECANIQ.,1/9/24,,3,O,23330025138,2333,4/26/23,3cap3 transports par cables et remontees mecaniques,,MENJ
2422521733,242,50025217,3,3,3CAP3 25217,3CAP3  REPAR.ENTR.EMBARCATIONS PLAISANCE,1/9/21,8/31/24,3,O,23330025217,2333,5/24/23,3cap3 reparation entretien des embarcations de plaisance,Ajout suite a reforme des RS2021,MENJ
2422521833,242,50025218,3,3,3CAP3 25218,3CAP3  MAINT.VEHIC.OPTA VOIT.PARTICUL.,1/9/21,,3,O,23330025218,2333,4/26/23,3cap3 maintenance des vehicules option A voitures particulieres,Ajout suite a reforme des RS2021,MENJ
2422521933,242,50025219,3,3,3CAP3 25219,3CAP3  MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT,1/9/21,,3,O,23330025219,2333,4/26/23,3cap3  maintenance des vehicules opt. B vehicules de transport routier,Ajout suite a reforme des RS2021,MENJ
2422522033,242,50025220,3,3,3CAP3 25220,3CAP3  MAINT.VEHIC.OPTC MOTOCYCLES,1/9/21,,3,O,23330025220,2333,4/26/23,3cap3 maintenance des vehicules option C motocycles,Ajout suite a reforme des RS2021,MENJ
2422522133,242,50025221,3,3,3CAP3 25221,3CAP3  MAINT.MATERIELS OPT.A AGRICOLES,1/9/21,,3,O,23330025221,2333,4/26/23,3cap3 maintenance des materiels option A materiels agricoles,Ajout suite a reforme des RS2021,MENJ
2422522233,242,50025222,3,3,3CAP3 25222,3CAP3  MAINT.MATERIELS OPT.B CONS.MANUT.,1/9/21,,3,O,23330025222,2333,4/26/23,3cap3 maint. des materiels option B materiels construction manutention,Ajout suite a reforme des RS2021,MENJ
2422522333,242,50025223,3,3,3CAP3 25223,3CAP3  MAINT.MATERIELS OPT.C ESP. VERTS,1/9/21,,3,O,23330025223,2333,4/26/23,3cap3 maintenance des materiels option C materiels d'espaces verts,Ajout suite a reforme des RS2021,MENJ
2422522433,242,50025224,3,3,3CAP3 25224,3CAP3  MAINTENANCE NAUTIQUE,1/9/25,,3,O,23330025224,2333,5/24/23,3cap3 maintenance nautique,,MENJ
2422530533,242,50025305,3,3,3CAP3 25305,3CAP3  AERONAUTIQUE OPTION AVIONIQUE,1/9/21,,3,O,23330025305,2333,4/26/23,3cap3 aeronautique option avionique,Ajout suite a reforme des RS2021,MENJ
2422530633,242,50025306,3,3,3CAP3 25306,3CAP3  AERONAUTIQUE OPTION SYSTEMES,1/9/21,,3,O,23330025306,2333,4/26/23,3cap3 aeronautique option systemes,Ajout suite a reforme des RS2021,MENJ
2422530733,242,50025307,3,3,3CAP3 25307,3CAP3  AERONAUTIQUE OPTION STRUCTURES,1/9/21,,3,O,23330025307,2333,4/26/23,3cap3 aeronautique option structures,Ajout suite a reforme des RS2021,MENJ
2422542133,242,50025421,3,3,3CAP3 25421,3CAP3 MISE EN FORME DES MATERIAUX,1/9/95,,3,O,23330025421,2333,4/26/23,3cap3 mise en forme des materiaux,Reouverture suite a reforme RS 2021,MENJ
2422542533,242,50025425,3,3,3CAP3 25425,3CAP3 OUTILLAGE EN MOULES METALLIQUE,1/9/95,,3,O,23330025425,2333,4/26/23,3cap3 outillages en moules metalliques,Reouverture suite a reforme RS 2021,MENJ
2422543233,242,50025432,3,3,3CAP3 25432,3CAP3  CONSTRUCTION DES CARROSSERIES,1/9/21,,3,O,23330025432,2333,4/26/23,3cap3 construction des carrosseries,Ajout suite a reforme des RS2021,MENJ
2422543333,242,50025433,3,3,3CAP3 25433,3CAP3  PEINTURE EN CARROSSERIE,1/9/21,8/31/25,3,O,23330025433,2333,4/26/23,3cap3 peinture en carrosserie,Ajout suite a reforme des RS2021,MENJ
2422543433,242,50025434,3,3,3CAP3 25434,3CAP3  REPARATION DES CARROSSERIES,1/9/21,8/31/25,3,O,23330025434,2333,4/26/23,3cap3 reparation des carrosseries,Ajout suite a reforme des RS2021,MENJ
2422543633,242,50025436,3,3,3CAP3 25436,3CAP3  FERRONNIER D'ART,1/9/21,,3,O,23330025436,2333,4/26/23,3cap3 ferronnier d'art,Ajout suite a reforme des RS2021,MENJ
2422543733,242,50025437,3,3,3CAP3 25437,3CAP3  REAL.IND.CHAUD.SOUD. OP.A CHAUD.,1/9/21,,3,O,23330025437,2333,4/26/23,3cap3 realisations industrielles option A chaudronnerie,Ajout suite a reforme des RS2021,MENJ
2422543833,242,50025438,3,3,3CAP3 25438,3CAP3  REAL.IND.CHAUD.SOUD. OP.B SOUDAGE,1/9/21,,3,O,23330025438,2333,4/26/23,3cap3 realisations industrielles option B soudage,Ajout suite a reforme des RS2021,MENJ
2422543933,242,50025439,3,3,3CAP3 25439,3CAP3  METALLIER,1/9/23,,3,O,23330025439,2333,4/26/23,3cap3 metallier,,MENJ
2422544033,242,50025440,3,3,3CAP3 25440,3CAP3  CARROSSIER AUTOMOBILE,1/9/25,,3,O,23330025440,2333,4/26/23,3cap3 carrossier automobile,,MENJ
2422544133,242,50025441,3,3,3CAP3 25441,3CAP3  PEINTRE AUTOMOBILE,1/9/25,,3,O,23330025441,2333,4/26/23,3cap3 peintre automobile,,MENJ
2422552133,242,50025521,3,3,3CAP3 25521,3CAP3  METIERS ENSEIGNE SIGNALETIQUE,1/9/01,,3,O,23330025521,2333,4/26/23,3cap3 metiers de l'enseigne et de la signaletique,Reouverture suite a reforme RS 2021,MENJ
2422552433,242,50025524,3,3,3CAP3 25524,3CAP3  ELECTRICIEN,1/9/21,,3,O,23330025524,2333,4/26/23,3cap3 electricien,Ajout suite a reforme des RS2021,MENJ
2423110733,242,50031107,3,3,3CAP3 31107,3CAP3 EMBALLEUR PROFESSIONNEL,1/9/95,,3,O,23330031107,2333,4/2/21,3cap3 emballeur professionnel,Reouverture suite a reforme RS 2021,MENJ
2423111433,242,50031114,3,3,3CAP3 31114,3CAP3  AGT ACCUEIL CONDTE ROUT.TR.VOYAG.,1/9/99,8/31/25,3,O,23330031114,2333,4/26/23,3cap3 agent d'accueil et de conduite routiere - transport de voyageurs,Reouverture suite a reforme RS 2021,MENJ
2423111733,242,50031117,3,3,3CAP3 31117,3CAP3  CONDUCTEUR ROUTIER MARCHANDISES,1/9/21,,3,O,23330031117,2333,4/26/23,"3cap3 conducteur routier ""marchandises""",Ajout suite a reforme des RS2021,MENJ
2423111833,242,50031118,3,3,3CAP3 31118,3CAP3  CONDUCTEUR LIVREUR MARCHANDISES,1/9/21,,3,O,23330031118,2333,4/26/23,3cap3 conducteur livreur de marchandises,Ajout suite a reforme des RS2021,MENJ
2423111933,242,50031119,3,3,3CAP3 31119,3CAP3  DEMENAGEUR VEHIC.UTILITAIRE LEGER,1/9/21,,3,O,23330031119,2333,4/26/23,3cap3 demenageur sur vehicule utilitaire leger,Ajout suite a reforme des RS2021,MENJ
2423112133,242,50031121,3,3,3CAP3 31121,3CAP3  TRANSPORT FLUVIAL,1/9/21,,3,O,23330031121,2333,4/26/23,3cap3 transport fluvial,Ajout suite a reforme des RS2021,MENJ
2423112233,242,50031122,3,3,3CAP3 31122,3CAP3  OPERATEUR/OPERATRICE LOGISTIQUE,1/9/21,,3,O,23330031122,2333,4/26/23,3cap3 operateur/operatrice logistique,Ajout suite a reforme des RS2021,MENJ
2423112333,242,50031123,3,3,3CAP3 31123,3CAP3  OPER.SERV. RELAT.CLIENT LIVRAISON,1/9/21,,3,O,23330031123,2333,4/26/23,3cap3 operateur/operatrice de service-relation client et livraison,Ajout suite a reforme des RS2021,MENJ
2423112433,242,50031124,3,3,3CAP3 31124,3CAP3  COND.AGENT D'ACC. AUTOBUS AUTOCAR,1/9/25,,3,O,23330031124,2333,4/26/23,3cap3 conducteur agent d'accueil en autobus et autocar,,MENJ
2423122133,242,50031221,3,3,3CAP3 31221,3CAP3  POISSONNIER ECAILLER,1/9/21,,3,O,23330031221,2333,4/26/23,3cap3 poissonnier ecailler,Ajout suite a reforme des RS2021,MENJ
2423122233,242,50031222,3,3,3CAP3 31222,3CAP3  PRIMEUR,1/9/21,,3,O,23330031222,2333,4/26/23,3cap3 primeur,Ajout suite a reforme des RS2021,MENJ
2423122333,242,50031223,3,3,3CAP3 31223,3CAP3  FLEURISTE,1/9/21,,3,O,23330031223,2333,4/26/23,3cap3 fleuriste,Ajout suite a reforme des RS2021,MENJ
2423122433,242,50031224,3,3,3CAP3 31224,3CAP3  EQUIPIER POLYVALENT DU COMMERCE,1/9/22,,3,O,23330031224,2333,3/17/20,3cap3 equipier polyvalent du commerce,,MENJ
2423222033,242,50032220,3,3,3CAP3 32220,3CAP3 METIERS DE LA GRAVURE : ORNEMENT.,1/9/95,,3,O,23330032220,2333,4/26/23,3cap3 metiers de la gravure option A : gravure d'ornementation,Reouverture suite a reforme RS 2021,MENJ
2423222133,242,50032221,3,3,3CAP3 32221,3CAP3 METIERS DE LA GRAVURE : IMPRESS.,1/9/95,,3,O,23330032221,2333,4/26/23,3cap3 metiers de la gravure option B : gravure d'impression,Reouverture suite a reforme RS 2021,MENJ
2423222233,242,50032222,3,3,3CAP3 32222,3CAP3 METIERS DE LA GRAVURE : MODELE,1/9/95,,3,O,23330032222,2333,4/26/23,3cap3 metiers de la gravure option C : gravure en modele,Reouverture suite a reforme RS 2021,MENJ
2423222333,242,50032223,3,3,3CAP3 32223,3CAP3 MET.GRAVURE :MARQUAGE POINCONNAGE,1/9/95,,3,O,23330032223,2333,4/26/23,3cap3 metiers de la gravure option D : marquage poinconnage,Reouverture suite a reforme RS 2021,MENJ
2423222533,242,50032225,3,3,3CAP3 32225,3CAP3  SERIGRAPHIE INDUSTRIELLE,1/9/99,,3,O,23330032225,2333,4/26/23,3cap3 serigraphie industrielle,Reouverture suite a reforme RS 2021,MENJ
2423222733,242,50032227,3,3,3CAP3 32227,3CAP3  SIGNALETIQUE ET DECORS GRAPHIQUES,1/9/21,,3,O,23330032227,2333,4/26/23,3cap3 signaletique et decors graphiques,Ajout suite a reforme des RS2021,MENJ
2423222833,242,50032228,3,3,3CAP3 32228,3CAP3  ARTS DE LA RELIURE,1/9/21,,3,O,23330032228,2333,4/26/23,3cap3 arts de la reliure,Ajout suite a reforme des RS2021,MENJ
2423230633,242,50032306,3,3,3CAP3 32306,3CAP3 MONTEUR EN CHAPITEAUX,1/9/95,,3,O,23330032306,2333,4/2/21,3cap3 monteur en chapiteaux,Reouverture suite a reforme RS 2021,MENJ
2423230733,242,50032307,3,3,3CAP3 32307,3CAP3 ACCESSOIRISTE REALISATEUR,1/9/95,,3,O,23330032307,2333,4/26/23,3cap3 accessoiriste realisateur,Reouverture suite a reforme RS 2021,MENJ
2423230833,242,50032308,3,3,3CAP3 32308,3CAP3 ACCORDEUR DE PIANOS,1/9/95,,3,O,23330032308,2333,4/26/23,3cap3 accordeur de piano,Reouverture suite a reforme RS 2021,MENJ
2423231033,242,50032310,3,3,3CAP3 32310,3CAP3  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,1/9/02,,3,O,23330032310,2333,4/26/23,3cap3 assistant technique en instruments de musique option accordeon,Reouverture suite a reforme RS 2021,MENJ
2423231133,242,50032311,3,3,3CAP3 32311,3CAP3  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,1/9/02,,3,O,23330032311,2333,4/26/23,3cap3 assistant technique instruments musique opt. instruments a vent,Reouverture suite a reforme RS 2021,MENJ
2423231233,242,50032312,3,3,3CAP3 32312,3CAP3  ASS.TECH.INSTR.MUSIQ. : PIANO,1/9/02,,3,O,23330032312,2333,4/26/23,3cap3 assistant technique en instruments de musique option piano,Reouverture suite a reforme RS 2021,MENJ
2423231333,242,50032313,3,3,3CAP3 32313,3CAP3  ASS.TECH.INSTR.MUSIQ. : GUITARE,1/9/02,,3,O,23330032313,2333,4/26/23,3cap3 assistant technique en instruments de musique option guitare,Reouverture suite a reforme RS 2021,MENJ
2423300233,242,50033002,3,3,3CAP3 33002,3CAP3  AGENT ACCOMPAGNANT AU GRAND AGE,1/9/24,,3,O,23330033002,2333,4/26/23,3cap3 agent accompagnant au grand age,,MENJ
2423310633,242,50033106,3,3,3CAP3 33106,3CAP3 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,1/9/95,,3,O,23330033106,2333,4/7/23,3cap3 operateur en appareillage orthopedique-specialite orthoprothese,Reouverture suite a reforme RS 2021. RS 2023 : modification des libelles du MEF,MENJ
2423310733,242,50033107,3,3,3CAP3 33107,3CAP3 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,1/9/95,,3,O,23330033107,2333,4/7/23,3cap3 operateur en appareillage orthopedique-specialite podo-orthese,Reouverture suite a reforme RS 2021. RS 2023 : modification des libelles du MEF,MENJ
2423320133,242,50033201,3,3,3CAP3 33201,3CAP3 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,1/9/92,,3,O,23330033201,2333,4/26/23,3cap3 developpement activites familiales artisanales touristiques TOM,,MENJ
2423320533,242,50033205,3,3,3CAP3 33205,3CAP3  ACCOMPAG. EDUCATIF PETITE ENFANCE,1/9/21,,3,O,23330033205,2333,4/26/23,3cap3 accompagnant educatif petite enfance,,MENJ
2423341133,242,50033411,3,3,3CAP3 33411,3CAP3  ASS. TECH. MILIEUX FAMIL.COLLECT.,1/9/21,8/31/24,3,O,23330033411,2333,4/26/23,3cap3 assistant(e) technique en milieux familial et collectif,Ajout suite a reforme des RS2021,MENJ
2423341233,242,50033412,3,3,3CAP3 33412,3CAP3  COMMER.SERV.HOTEL-CAFE-RESTAURANT,1/9/21,,3,O,23330033412,2333,4/26/23,3cap3 commercialisation et services en hotel-cafe-restaurant,Ajout suite a reforme des RS2021,MENJ
2423350133,242,50033501,3,3,3CAP3 33501,3CAP3 METIERS DU FOOTBALL,1/9/95,,3,O,23330033501,2333,4/26/23,3cap3 metiers du football,Reouverture suite a reforme RS 2021,MENJ
2423361533,242,50033615,3,3,3CAP3 33615,3CAP3  ESTHETIQUE COSMETIQUE PARFUMERIE,1/9/21,,3,O,23330033615,2333,4/26/23,3cap3 esthetique cosmetique parfumerie,Ajout suite a reforme des RS2021,MENJ
2423361633,242,50033616,3,3,3CAP3 33616,3CAP3  METIERS DE LA COIFFURE,1/9/21,,3,O,23330033616,2333,5/9/19,3cap3 metiers de la coiffure,,MENJ
2423361733,242,50033617,3,3,3CAP3 33617,3CAP3  TAXIDERMISTE,1/9/21,,3,O,23330033617,2333,4/26/23,3cap3 taxidermiste,,MENJ
2423400233,242,50034002,3,3,3CAP3 34002,3CAP3  AGT PREVENTION MEDIATION,1/9/99,,3,O,23330034002,2333,4/26/23,3cap3 agent de prevention et de mediation,Reouverture suite a reforme RS 2021,MENJ
2423430133,242,50034301,3,3,3CAP3 34301,3CAP3 AGENT DE LA QUALITE DE L'EAU,1/9/95,,3,O,23330034301,2333,4/26/23,3cap3 agent de la qualite de l'eau,Reouverture suite a reforme RS 2021,MENJ
2423430333,242,50034303,3,3,3CAP3 34303,3CAP3 ASSAINISMT COLLECT.DECHETS LIQUID,1/9/95,,3,O,23330034303,2333,4/26/23,3cap3 agent d'assainissement et de collecte dechets liquides speciaux,Reouverture suite a reforme RS 2021,MENJ
2423430733,242,50034307,3,3,3CAP3 34307,3CAP3  AGENT DE PROPRETE ET D'HYGIENE,1/9/21,,3,O,23330034307,2333,4/26/23,3cap3 agent de proprete et d'hygiene,Ajout suite a reforme des RS2021,MENJ
2423440433,242,50034404,3,3,3CAP3 34404,3CAP3  GARDIEN D'IMMEUBLE,1/9/21,,3,O,23330034404,2333,4/26/23,3cap3 gardien d'immeuble,Ajout suite a reforme des RS2021,MENJ
2423440533,242,50034405,3,3,3CAP3 34405,3CAP3  AGENT DE SECURITE,1/9/21,,3,O,23330034405,2333,4/26/23,3cap3 agent de securite,Ajout suite a reforme des RS2021,MENJ
2472000531,247,40020005,3,1,2NDPRO20005,2NDPRO PRODUCTION,1/9/17,,3,O,23810020005,2381,4/26/23,2nde professionnelle production,,MENJ
2472000631,247,40020006,3,1,2NDPRO20006,2NDPRO MET.CON.DUR.BAT.etTRA.PUB.2NDE COM,1/9/19,,1,O,23810020006,2381,4/26/23,2nde pro metiers constr. durable batimentettravaux publics 2nde commune,Reforme bac pro 2022 reserve au scolaire,MENJ
2472000731,247,40020007,3,1,2NDPRO20007,2NDPRO METIERS DE LA MER 2NDE COMMUNE,1/9/19,,1,O,23810020007,2381,4/26/23,2nde pro metiers de la mer 2nde commune,Reforme bac pro 2022 reserve au scolaire,MER
2472000831,247,40020008,3,1,2NDPRO20008,2NDPRO MET.TRANSIT.NUMER.ENERG.2NDE COMM,1/9/21,,1,O,23810020008,2381,4/26/23,2nde pro metiers des transitions numerique et energetique,Reforme voie pro RS 2021,MENJ
2472000931,247,40020009,3,1,2NDPRO20009,2NDPRO MODELISATION ET PROTOTYPAGE 3D,1/9/22,,3,O,23810020009,2381,4/26/23,2nde pro modelisation et prototypage 3D,,MENJ
2472010331,247,40020103,3,1,2NDPRO20103,2NDPRO MET.REAL.ENS.MEC.IND.2NDE COMMUNE,1/9/21,,1,O,23810020103,2381,4/26/23,2nde pro metiers de la realisation d'ensembles mecaniquesetindustriels,Reforme voie pro RS 2021,MENJ
2472010431,247,40020104,3,1,2NDPRO20104,2NDPRO MET.PIL.MAINT.INST.AUTO.2NDE COMM,1/9/21,,1,O,23810020104,2381,4/26/23,2nde pro metiers pilotage et maintenance d'installations automatisees,Reforme voie pro RS 2021,MENJ
2472120431,247,40021204,3,1,2NDPRO21204,2NDPRO CULTURES MARINES,1/9/15,,3,O,23810021204,2381,4/26/23,2nde pro cultures marines,GH specifique,MER
2472200531,247,40022005,3,1,2NDPRO22005,2NDPRO PROD. INDUS.PHARMAC.ALIM.COSMET.,1/9/23,,3,O,23810022005,2381,5/25/23,2ndpro production en industries pharmaceutiq.- alimentairesetcosmetiq.,,MENJ
2472210731,247,40022107,3,1,2NDPRO22107,2NDPRO MET. DE L'ALIMENTAT. 2NDE COMMUNE,1/9/20,,1,O,23810022107,2381,4/26/23,2nde pro metiers de l'alimentation 2nde commune,Reforme voie pro reserve au scolaire RS 2020,MENJ
2472230731,247,40022307,3,1,2NDPRO22307,2NDPRO ART.MET.ART-FACT.ORG.2NDE COMMUNE,1/9/21,,1,O,23810022307,2381,4/26/23,2nde pro artisanat et metiers d'art - facteur d'orgues 2nde commune,,MENJ
2472240431,247,40022404,3,1,2NDPRO22404,2NDPRO ARTIS. ET MET. D'ART 2NDE COMMUNE,1/9/16,,1,O,23810022404,2381,4/26/23,2nde pro artisanat et metiers d'art 2nde commune,Reforme bac pro 2022 reserve au scolaire,MENJ
2472250331,247,40022503,3,1,2NDPRO22503,2NDPRO PLASTIQUES ET COMPOSITES,1/9/09,,3,O,23810022503,2381,4/26/23,2nde pro plastiques et composites,GH1,MENJ
2472270531,247,40022705,3,1,2NDPRO22705,2NDPRO TECHNICIEN GAZ,1/9/17,,3,O,23810022705,2381,4/26/23,2nde pro technicien gaz,GH1,MENJ
2472270831,247,40022708,3,1,2NDPRO22708,2NDPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,1/9/23,,3,O,23810022708,2381,4/26/23,2nd pro techniques d'interventions sur installations nucleaires,Renovation technique,MENJ
2472300331,247,40023003,3,1,2NDPRO23003,2NDPRO ARTIS. et M.ART:MARCHANDISAGE VIS.,1/9/08,,3,O,23810023003,2381,4/26/23,2nde pro artisanat et metiers d'art option marchandisage visuel,GH1,MENJ
2472300731,247,40023007,3,1,2NDPRO23007,2NDPRO MET.ETUD.MODELIS.NUMER.2NDE COMM.,1/9/20,,1,O,23810023007,2381,4/26/23,2nde pro metiers etudes et modelisation numerique 2nde commune,Reforme voie pro reserve au scolaire RS 2020,MENJ
2472320831,247,40023208,3,1,2NDPRO23208,2NDPRO METIERS ET ARTS DE LA PIERRE,1/9/15,,3,O,23810023208,2381,4/26/23,2nde pro metiers et arts de la pierre,GH1,MENJ
2472340431,247,40023404,3,1,2NDPRO23404,2NDPRO TECHNICIEN CONSTRUCTEUR BOIS,1/9/08,,3,O,23810023404,2381,4/26/23,2nde pro technicien constructeur bois,GH1,MENJ
2472340931,247,40023409,3,1,2NDPRO23409,2NDPRO MET.AGENC.MENUIS.AMEUB.2NDE COMM.,1/9/21,,1,O,23810023409,2381,4/26/23,2nde pro metiers de l'agencement- de la menuiserie et de l'ameublement,Reforme voie pro RS 2021,MENJ
2472400431,247,40024004,3,1,2NDPRO24004,2NDPRO MET.ENTRETIEN TEXT. 2NDE COMMUNE,1/9/21,,1,O,23810024004,2381,4/26/23,2nde pro metiers de l'entretien des textiles 2nde commune,,MENJ
2472400531,247,40024005,3,1,2NDPRO24005,2NDPRO MET.ENTRET.TEXT.OPT.A BLANCHISS.,1/9/21,,4,O,23810024005,2381,4/26/23,2nde pro metiers de l'entretien des textiles option A : blanchisserie,,MENJ
2472400631,247,40024006,3,1,2NDPRO24006,2NDPRO MET.ENTRET.TEXT. OPT.B PRESSING,1/9/21,,4,O,23810024006,2381,4/26/23,2nde pro metiers de l'entretien des textiles option B : pressing,,MENJ
2472420231,247,40024202,3,1,2NDPRO24202,2NDPRO ARTIS.et MET.ART:TAPIS.D'AMEUBLT,1/9/95,,3,O,23810024202,2381,4/26/23,2nde pro artisanat et metiers d'art option tapissier d'ameublement,GH1,MENJ
2472420331,247,40024203,3,1,2NDPRO24203,2NDPRO METIERS DE LA MODE - VETEMENT,1/9/09,,3,O,23810024203,2381,4/26/23,2nde pro metiers de la mode - vetement,GH1,MENJ
2472430431,247,40024304,3,1,2NDPRO24304,2NDPRO METIERS DU CUIR 2NDE COMMUNE,1/9/16,,1,O,23810024304,2381,4/26/23,2nde pro metiers du cuir 2nde commune,Reforme bac pro 2022 reserve au scolaire,MENJ
2472510931,247,40025109,3,1,2NDPRO25109,2NDPRO TRANSP.CABLESetREMONT.MECANIQUES,1/9/23,,3,O,23810025109,2381,4/26/23,2nde pro transports par cables et remontees mecaniques,,MENJ
2472522231,247,40025222,3,1,2NDPRO25222,2NDPRO MET.MAIN.MATER.VEHIC.2NDE COMMUNE,1/9/21,,1,O,23810025222,2381,4/26/23,2nde pro metiers de la maintenance des materiels et vehicules,Reforme voie pro RS 2021,MENJ
2472522331,247,40025223,3,1,2NDPRO25223,2NDPRO MAINTENANCE NAUTIQUE,1/9/23,,3,O,23810025223,2381,5/24/23,2ndpro maintenance nautique,,MENJ
2472530731,247,40025307,3,1,2NDPRO25307,2NDPRO MET. DE L'AERONAUTIQUE 2NDE COMM.,1/9/20,,1,O,23810025307,2381,4/26/23,2nde pro metiers de l'aeronautique 2nde commune,Reforme voie pro reserve au scolaire RS 2020,MENJ
2472541031,247,40025410,3,1,2NDPRO25410,2NDPRO CONSTRUCTION DES CARROSSERIES,1/9/10,,3,O,23810025410,2381,4/26/23,2nde pro construction des carrosseries,GH1,MENJ
2472541231,247,40025412,3,1,2NDPRO25412,2NDPRO CARROSSIER PEINTRE AUTOMOBILE,1/9/23,,3,O,23810025412,2381,4/26/23,2nde pro carrossier peintre automobile,,MENJ
2472551831,247,40025518,3,1,2NDPRO25518,2NDPRO OPTIQ.PHOTON.:TECHNOLOG. LUMIERE,1/9/23,,3,O,23810025518,2381,4/26/23,2nde pro optique photonique : technologies de la lumiere,,MENJ
2473000231,247,40030002,3,1,2NDPRO30002,2NDPRO SERVICES,1/9/17,,3,O,23810030002,2381,4/26/23,2nde professionnelle services,,MENJ
2473000331,247,40030003,3,1,2NDPRO30003,2NDPRO MET.GEST.ADM. - TRA.et LOG.2NDE COMM.,1/9/19,,1,O,23810030003,2381,4/26/23,2nde pro metiers gestion administr.- transportetlogistique 2nde commune,Reforme bac pro 2022 reserve au scolaire,MENJ
2473000431,247,40030004,3,1,2NDPRO30004,2NDPRO ASSISTANC.GEST.ORGANIS.ACTIVITES,1/9/20,,3,O,23810030004,2381,4/26/23,2nde pro assistance gestion des organisations et de leurs activites,Statut scolaire autorise pour quelques etablissements des RS 2020. Enseignements economie-droit et LV2,MENJ
2473110731,247,40031107,3,1,2NDPRO31107,2NDPRO CONDUCT. TRANSP.ROUT.MARCHANDISES,1/9/10,,3,O,23810031107,2381,4/26/23,2nde pro conducteur transport routier marchandises,GH1,MENJ
2473110931,247,40031109,3,1,2NDPRO31109,2NDPRO TRANSPORT FLUVIAL,1/9/13,,3,O,23810031109,2381,4/26/23,2nde pro transport fluvial,GH1. Ouverture 1ERE en 2013- comme la 2nde-  pour integrer les sortants de CAP en 1ERE,MENJ
