MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_4,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE
2423112333,242,50031123,3,3,3CAP3 31123,3CAP3  OPER.SERV. RELAT.CLIENT LIVRAISON,9/1/21,,3,O,23330031123,2333,4/26/23,3cap3 opérateur/opératrice de service-relation client et livraison,Ajout suite à réforme dès RS2021
2423112433,242,50031124,3,3,3CAP3 31124,3CAP3  COND.AGENT D'ACC. AUTOBUS AUTOCAR,9/1/25,,3,O,23330031124,2333,4/26/23,3cap3 conducteur agent d'accueil en autobus et autocar,
2423122133,242,50031221,3,3,3CAP3 31221,3CAP3  POISSONNIER ECAILLER,9/1/21,,3,O,23330031221,2333,4/26/23,3cap3 poissonnier écailler,Ajout suite à réforme dès RS2021
2423122233,242,50031222,3,3,3CAP3 31222,3CAP3  PRIMEUR,9/1/21,,3,O,23330031222,2333,4/26/23,3cap3 primeur,Ajout suite à réforme dès RS2021
2423122333,242,50031223,3,3,3CAP3 31223,3CAP3  FLEURISTE,9/1/21,,3,O,23330031223,2333,4/26/23,3cap3 fleuriste,Ajout suite à réforme dès RS2021
2423122433,242,50031224,3,3,3CAP3 31224,3CAP3  EQUIPIER POLYVALENT DU COMMERCE,9/1/22,,3,O,23330031224,2333,3/17/20,3cap3 équipier polyvalent du commerce,
2423222033,242,50032220,3,3,3CAP3 32220,3CAP3 METIERS DE LA GRAVURE : ORNEMENT.,9/1/95,,3,O,23330032220,2333,4/26/23,3cap3 métiers de la gravure option A : gravure d'ornementation,Réouverture suite à réforme RS 2021
2423222133,242,50032221,3,3,3CAP3 32221,3CAP3 METIERS DE LA GRAVURE : IMPRESS.,9/1/95,,3,O,23330032221,2333,4/26/23,3cap3 métiers de la gravure option B : gravure d'impression,Réouverture suite à réforme RS 2021
2423222233,242,50032222,3,3,3CAP3 32222,3CAP3 METIERS DE LA GRAVURE : MODELE,9/1/95,,3,O,23330032222,2333,4/26/23,3cap3 métiers de la gravure option C : gravure en modèle,Réouverture suite à réforme RS 2021
2423222333,242,50032223,3,3,3CAP3 32223,3CAP3 MET.GRAVURE :MARQUAGE POINCONNAGE,9/1/95,,3,O,23330032223,2333,4/26/23,3cap3 métiers de la gravure option D : marquage poinçonnage,Réouverture suite à réforme RS 2021
2423222533,242,50032225,3,3,3CAP3 32225,3CAP3  SERIGRAPHIE INDUSTRIELLE,9/1/99,,3,O,23330032225,2333,4/26/23,3cap3 sérigraphie industrielle,Réouverture suite à réforme RS 2021
2423222733,242,50032227,3,3,3CAP3 32227,3CAP3  SIGNALETIQUE ET DECORS GRAPHIQUES,9/1/21,,3,O,23330032227,2333,4/26/23,3cap3 signalétique et décors graphiques,Ajout suite à réforme dès RS2021
2423222833,242,50032228,3,3,3CAP3 32228,3CAP3  ARTS DE LA RELIURE,9/1/21,,3,O,23330032228,2333,4/26/23,3cap3 arts de la reliure,Ajout suite à réforme dès RS2021
2423230633,242,50032306,3,3,3CAP3 32306,3CAP3 MONTEUR EN CHAPITEAUX,9/1/95,,3,O,23330032306,2333,4/2/21,3cap3 monteur en chapiteaux,Réouverture suite à réforme RS 2021
2423230733,242,50032307,3,3,3CAP3 32307,3CAP3 ACCESSOIRISTE REALISATEUR,9/1/95,,3,O,23330032307,2333,4/26/23,3cap3 accessoiriste réalisateur,Réouverture suite à réforme RS 2021
2423230833,242,50032308,3,3,3CAP3 32308,3CAP3 ACCORDEUR DE PIANOS,9/1/95,,3,O,23330032308,2333,4/26/23,3cap3 accordeur de piano,Réouverture suite à réforme RS 2021
2423231033,242,50032310,3,3,3CAP3 32310,3CAP3  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,9/1/02,,3,O,23330032310,2333,4/26/23,3cap3 assistant technique en instruments de musique option accordéon,Réouverture suite à réforme RS 2021
2423231133,242,50032311,3,3,3CAP3 32311,3CAP3  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,9/1/02,,3,O,23330032311,2333,4/26/23,3cap3 assistant technique instruments musique opt. instruments à vent,Réouverture suite à réforme RS 2021
2423231233,242,50032312,3,3,3CAP3 32312,3CAP3  ASS.TECH.INSTR.MUSIQ. : PIANO,9/1/02,,3,O,23330032312,2333,4/26/23,3cap3 assistant technique en instruments de musique option piano,Réouverture suite à réforme RS 2021
2423231333,242,50032313,3,3,3CAP3 32313,3CAP3  ASS.TECH.INSTR.MUSIQ. : GUITARE,9/1/02,,3,O,23330032313,2333,4/26/23,3cap3 assistant technique en instruments de musique option guitare,Réouverture suite à réforme RS 2021
2423300233,242,50033002,3,3,3CAP3 33002,3CAP3  AGENT ACCOMPAGNANT AU GRAND AGE,9/1/24,,3,O,23330033002,2333,4/26/23,3cap3 agent accompagnant au grand âge,
2423310633,242,50033106,3,3,3CAP3 33106,3CAP3 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,9/1/95,,3,O,23330033106,2333,4/7/23,3cap3 opérateur en appareillage orthopédique-spécialité orthoprothèse,Réouverture suite à réforme RS 2021. RS 2023 : modification des libellés du MEF
2423310733,242,50033107,3,3,3CAP3 33107,3CAP3 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,9/1/95,,3,O,23330033107,2333,4/7/23,3cap3 opérateur en appareillage orthopédique-spécialité podo-orthèse,Réouverture suite à réforme RS 2021. RS 2023 : modification des libellés du MEF
2423320133,242,50033201,3,3,3CAP3 33201,3CAP3 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,9/1/92,,3,O,23330033201,2333,4/26/23,3cap3 développement activités familiales artisanales touristiques TOM,
2423320533,242,50033205,3,3,3CAP3 33205,3CAP3  ACCOMPAG. EDUCATIF PETITE ENFANCE,9/1/21,,3,O,23330033205,2333,4/26/23,3cap3 accompagnant éducatif petite enfance,
2423341133,242,50033411,3,3,3CAP3 33411,3CAP3  ASS. TECH. MILIEUX FAMIL.COLLECT.,9/1/21,8/31/24,3,O,23330033411,2333,4/26/23,3cap3 assistant(e) technique en milieux familial et collectif,Ajout suite à réforme dès RS2021
2423341233,242,50033412,3,3,3CAP3 33412,3CAP3  COMMER.SERV.HOTEL-CAFE-RESTAURANT,9/1/21,,3,O,23330033412,2333,4/26/23,3cap3 commercialisation et services en hôtel-café-restaurant,Ajout suite à réforme dès RS2021
2423350133,242,50033501,3,3,3CAP3 33501,3CAP3 METIERS DU FOOTBALL,9/1/95,,3,O,23330033501,2333,4/26/23,3cap3 métiers du football,Réouverture suite à réforme RS 2021
2423361533,242,50033615,3,3,3CAP3 33615,3CAP3  ESTHETIQUE COSMETIQUE PARFUMERIE,9/1/21,,3,O,23330033615,2333,4/26/23,3cap3 esthétique cosmétique parfumerie,Ajout suite à réforme dès RS2021
2423361633,242,50033616,3,3,3CAP3 33616,3CAP3  METIERS DE LA COIFFURE,9/1/21,,3,O,23330033616,2333,5/9/19,3cap3 métiers de la coiffure,
2423361733,242,50033617,3,3,3CAP3 33617,3CAP3  TAXIDERMISTE,9/1/21,,3,O,23330033617,2333,4/26/23,3cap3 taxidermiste,
2423400233,242,50034002,3,3,3CAP3 34002,3CAP3  AGT PREVENTION MEDIATION,9/1/99,,3,O,23330034002,2333,4/26/23,3cap3 agent de prévention et de médiation,Réouverture suite à réforme RS 2021
2423430133,242,50034301,3,3,3CAP3 34301,3CAP3 AGENT DE LA QUALITE DE L'EAU,9/1/95,,3,O,23330034301,2333,4/26/23,3cap3 agent de la qualité de l'eau,Réouverture suite à réforme RS 2021
2423430333,242,50034303,3,3,3CAP3 34303,3CAP3 ASSAINISMT COLLECT.DECHETS LIQUID,9/1/95,,3,O,23330034303,2333,4/26/23,3cap3 agent d'assainissement et de collecte déchets liquides spéciaux,Réouverture suite à réforme RS 2021
2423430733,242,50034307,3,3,3CAP3 34307,3CAP3  AGENT DE PROPRETE ET D'HYGIENE,9/1/21,,3,O,23330034307,2333,4/26/23,3cap3 agent de propreté et d'hygiène,Ajout suite à réforme dès RS2021
2423440433,242,50034404,3,3,3CAP3 34404,3CAP3  GARDIEN D'IMMEUBLE,9/1/21,,3,O,23330034404,2333,4/26/23,3cap3 gardien d'immeuble,Ajout suite à réforme dès RS2021
2423440533,242,50034405,3,3,3CAP3 34405,3CAP3  AGENT DE SECURITE,9/1/21,,3,O,23330034405,2333,4/26/23,3cap3 agent de sécurité,Ajout suite à réforme dès RS2021
2472000531,247,40020005,3,1,2NDPRO20005,2NDPRO PRODUCTION,9/1/17,,3,O,23810020005,2381,4/26/23,2nde professionnelle production,
2472000631,247,40020006,3,1,2NDPRO20006,2NDPRO MET.CON.DUR.BAT.&TRA.PUB.2NDE COM,9/1/19,,1,O,23810020006,2381,4/26/23,2nde pro métiers constr. durable bâtiment&travaux publics 2nde commune,Réforme bac pro 2022 réservé au scolaire
2472000731,247,40020007,3,1,2NDPRO20007,2NDPRO METIERS DE LA MER 2NDE COMMUNE,9/1/19,,1,O,23810020007,2381,4/26/23,2nde pro métiers de la mer 2nde commune,Réforme bac pro 2022 réservé au scolaire
2472000831,247,40020008,3,1,2NDPRO20008,2NDPRO MET.TRANSIT.NUMER.ENERG.2NDE COMM,9/1/21,,1,O,23810020008,2381,4/26/23,2nde pro métiers des transitions numérique et énergétique,Réforme voie pro RS 2021
2472000931,247,40020009,3,1,2NDPRO20009,2NDPRO MODELISATION ET PROTOTYPAGE 3D,9/1/22,,3,O,23810020009,2381,4/26/23,2nde pro modélisation et prototypage 3D,
2472010331,247,40020103,3,1,2NDPRO20103,2NDPRO MET.REAL.ENS.MEC.IND.2NDE COMMUNE,9/1/21,,1,O,23810020103,2381,4/26/23,2nde pro métiers de la réalisation d'ensembles mécaniques&industriels,Réforme voie pro RS 2021
2472010431,247,40020104,3,1,2NDPRO20104,2NDPRO MET.PIL.MAINT.INST.AUTO.2NDE COMM,9/1/21,,1,O,23810020104,2381,4/26/23,2nde pro métiers pilotage et maintenance d'installations automatisées,Réforme voie pro RS 2021
2472120431,247,40021204,3,1,2NDPRO21204,2NDPRO CULTURES MARINES,9/1/15,,3,O,23810021204,2381,4/26/23,2nde pro cultures marines,GH spécifique
2472200331,247,40022003,3,1,2NDPRO22003,2NDPRO BIO-INDUSTRIES DE TRANSFORMATION,9/1/09,8/31/23,3,O,23810022003,2381,5/25/23,2nde pro bio-industries de transformation,GH1
2472200531,247,40022005,3,1,2NDPRO22005,2NDPRO PROD. INDUS.PHARMAC.ALIM.COSMET.,9/1/23,,3,O,23810022005,2381,5/25/23,"2ndpro production en industries pharmaceutiq., alimentaires&cosmétiq.",
2472210731,247,40022107,3,1,2NDPRO22107,2NDPRO MET. DE L'ALIMENTAT. 2NDE COMMUNE,9/1/20,,1,O,23810022107,2381,4/26/23,2nde pro métiers de l'alimentation 2nde commune,Réforme voie pro réservé au scolaire RS 2020
2472230731,247,40022307,3,1,2NDPRO22307,2NDPRO ART.MET.ART-FACT.ORG.2NDE COMMUNE,9/1/21,,1,O,23810022307,2381,4/26/23,2nde pro artisanat et métiers d'art - facteur d'orgues 2nde commune,
2472240431,247,40022404,3,1,2NDPRO22404,2NDPRO ARTIS. ET MET. D'ART 2NDE COMMUNE,9/1/16,,1,O,23810022404,2381,4/26/23,2nde pro artisanat et métiers d'art 2nde commune,Réforme bac pro 2022 réservé au scolaire
2472250331,247,40022503,3,1,2NDPRO22503,2NDPRO PLASTIQUES ET COMPOSITES,9/1/09,,3,O,23810022503,2381,4/26/23,2nde pro plastiques et composites,GH1
2472270531,247,40022705,3,1,2NDPRO22705,2NDPRO TECHNICIEN GAZ,9/1/17,,3,O,23810022705,2381,4/26/23,2nde pro technicien gaz,GH1
2472270831,247,40022708,3,1,2NDPRO22708,2NDPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,9/1/23,,3,O,23810022708,2381,4/26/23,2nd pro techniques d'interventions sur installations nucléaires,Rénovation technique
2472300331,247,40023003,3,1,2NDPRO23003,2NDPRO ARTIS. & M.ART:MARCHANDISAGE VIS.,9/1/08,,3,O,23810023003,2381,4/26/23,2nde pro artisanat et métiers d'art option marchandisage visuel,GH1
2472300731,247,40023007,3,1,2NDPRO23007,2NDPRO MET.ETUD.MODELIS.NUMER.2NDE COMM.,9/1/20,,1,O,23810023007,2381,4/26/23,2nde pro métiers études et modélisation numérique 2nde commune,Réforme voie pro réservé au scolaire RS 2020
2472320831,247,40023208,3,1,2NDPRO23208,2NDPRO METIERS ET ARTS DE LA PIERRE,9/1/15,,3,O,23810023208,2381,4/26/23,2nde pro métiers et arts de la pierre,GH1
2472340431,247,40023404,3,1,2NDPRO23404,2NDPRO TECHNICIEN CONSTRUCTEUR BOIS,9/1/08,,3,O,23810023404,2381,4/26/23,2nde pro technicien constructeur bois,GH1
2472340931,247,40023409,3,1,2NDPRO23409,2NDPRO MET.AGENC.MENUIS.AMEUB.2NDE COMM.,9/1/21,,1,O,23810023409,2381,4/26/23,"2nde pro métiers de l'agencement, de la menuiserie et de l'ameublement",Réforme voie pro RS 2021
2472400431,247,40024004,3,1,2NDPRO24004,2NDPRO MET.ENTRETIEN TEXT. 2NDE COMMUNE,9/1/21,,1,O,23810024004,2381,4/26/23,2nde pro métiers de l'entretien des textiles 2nde commune,
2472400531,247,40024005,3,1,2NDPRO24005,2NDPRO MET.ENTRET.TEXT.OPT.A BLANCHISS.,9/1/21,,4,O,23810024005,2381,4/26/23,2nde pro métiers de l'entretien des textiles option A : blanchisserie,
2472400631,247,40024006,3,1,2NDPRO24006,2NDPRO MET.ENTRET.TEXT. OPT.B PRESSING,9/1/21,,4,O,23810024006,2381,4/26/23,2nde pro métiers de l'entretien des textiles option B : pressing,
2472420231,247,40024202,3,1,2NDPRO24202,2NDPRO ARTIS.& MET.ART:TAPIS.D'AMEUBLT,9/1/95,,3,O,23810024202,2381,4/26/23,2nde pro artisanat et métiers d'art option tapissier d'ameublement,GH1
2472420331,247,40024203,3,1,2NDPRO24203,2NDPRO METIERS DE LA MODE - VÊTEMENT,9/1/09,,3,O,23810024203,2381,4/26/23,2nde pro métiers de la mode - vêtement,GH1
2472430431,247,40024304,3,1,2NDPRO24304,2NDPRO METIERS DU CUIR 2NDE COMMUNE,9/1/16,,1,O,23810024304,2381,4/26/23,2nde pro métiers du cuir 2nde commune,Réforme bac pro 2022 réservé au scolaire
2472500931,247,40025009,3,1,2NDPRO25009,2NDPRO MAINTENANCE NAUTIQUE,9/1/08,8/31/23,3,O,23810025009,2381,5/24/23,2nde pro maintenance nautique,GH1
2472501431,247,40025014,3,1,2NDPRO25014,2NDPRO TEC.REAL.PR.MEC.OP.REAL.SUIV.PRO.,9/1/21,,4,O,23810025014,2381,4/26/23,2nde pro techn. en réal. prod. mécan. op. réal. et suivi de production,
2472510931,247,40025109,3,1,2NDPRO25109,2NDPRO TRANSP.CABLES&REMONT.MECANIQUES,9/1/23,,3,O,23810025109,2381,4/26/23,2nde pro transports par câbles et remontées mécaniques,
2472522231,247,40025222,3,1,2NDPRO25222,2NDPRO MET.MAIN.MATER.VEHIC.2NDE COMMUNE,9/1/21,,1,O,23810025222,2381,4/26/23,2nde pro métiers de la maintenance des matériels et véhicules,Réforme voie pro RS 2021
2472522331,247,40025223,3,1,2NDPRO25223,2NDPRO MAINTENANCE NAUTIQUE,9/1/23,,3,O,23810025223,2381,5/24/23,2ndpro maintenance nautique,
2472530731,247,40025307,3,1,2NDPRO25307,2NDPRO MET. DE L'AERONAUTIQUE 2NDE COMM.,9/1/20,,1,O,23810025307,2381,4/26/23,2nde pro métiers de l'aéronautique 2nde commune,Réforme voie pro réservé au scolaire RS 2020
2472540831,247,40025408,3,1,2NDPRO25408,2NDPRO REPARATION DES CARROSSERIES,9/1/08,8/31/23,3,O,23810025408,2381,4/10/23,2ndpro réparation des carrosseries,GH1
2472541031,247,40025410,3,1,2NDPRO25410,2NDPRO CONSTRUCTION DES CARROSSERIES,9/1/10,,3,O,23810025410,2381,4/26/23,2nde pro construction des carrosseries,GH1
2472541231,247,40025412,3,1,2NDPRO25412,2NDPRO CARROSSIER PEINTRE AUTOMOBILE,9/1/23,,3,O,23810025412,2381,4/26/23,2nde pro carrossier peintre automobile,
2472551831,247,40025518,3,1,2NDPRO25518,2NDPRO OPTIQ.PHOTON.:TECHNOLOG. LUMIERE,9/1/23,,3,O,23810025518,2381,4/26/23,2nde pro optique photonique : technologies de la lumière,
2473000231,247,40030002,3,1,2NDPRO30002,2NDPRO SERVICES,9/1/17,,3,O,23810030002,2381,4/26/23,2nde professionnelle services,
2473000331,247,40030003,3,1,2NDPRO30003,"2NDPRO MET.GEST.ADM.,TRA.&LOG.2NDE COMM.",9/1/19,,1,O,23810030003,2381,4/26/23,"2nde pro métiers gestion administr., transport&logistique 2nde commune",Réforme bac pro 2022 réservé au scolaire
2473000431,247,40030004,3,1,2NDPRO30004,2NDPRO ASSISTANC.GEST.ORGANIS.ACTIVITES,9/1/20,,3,O,23810030004,2381,4/26/23,2nde pro assistance gestion des organisations et de leurs activités,Statut scolaire autorisé pour quelques établissements dès RS 2020. Enseignements économie-droit et LV2
2473110731,247,40031107,3,1,2NDPRO31107,2NDPRO CONDUCT. TRANSP.ROUT.MARCHANDISES,9/1/10,,3,O,23810031107,2381,4/26/23,2nde pro conducteur transport routier marchandises,GH1
2473110931,247,40031109,3,1,2NDPRO31109,2NDPRO TRANSPORT FLUVIAL,9/1/13,,3,O,23810031109,2381,4/26/23,2nde pro transport fluvial,"GH1. Ouverture 1ère en 2013, comme la 2nde,  pour intégrer les sortants de CAP en 1ère"
2473121131,247,40031211,3,1,2NDPRO31211,2NDPRO MET. RELATION CLIENT 2NDE COMMUNE,9/1/19,,1,O,23810031211,2381,4/26/23,2nde pro métiers de la relation client 2nde commune,Réforme bac pro 2022 réservé au scolaire
2473221031,247,40032210,3,1,2NDPRO32210,2NDPRO MET.INDUS.GRAPH.&COMM.2NDE COMM.,9/1/20,,1,O,23810032210,2381,4/26/23,2nde pro métiers industries graphiques et communication 2nde commune,Réforme voie pro réservé au scolaire RS 2020
2473230331,247,40032303,3,1,2NDPRO32303,2NDPRO ART.& MET.ART:COM.VIS.VIS.PLURI-M,9/1/11,,3,O,23810032303,2381,4/26/23,2nde pro artisanat&métiers d'art opt. communic. visuelle pluri-média,GH1
2473230431,247,40032304,3,1,2NDPRO32304,2NDPRO PHOTOGRAPHIE,9/1/12,,3,O,23810032304,2381,4/26/23,2nde pro photographie,GH1
2473300631,247,40033006,3,1,2NDPRO33006,2NDPRO ANIMAT. ENFANCE& PERSONNES AGEES,9/1/20,,3,O,23810033006,2381,4/26/23,2nde pro animation - enfance et personnes âgées,Enseignements économie-gestion et LV2
2473300731,247,40033007,3,1,2NDPRO33007,2NDPRO ACCOMP. SOINS-SERVICES PERSONNE,9/1/22,,3,O,23810033007,2381,4/26/23,"2nde pro accompagnement, soins et services à la personne",
2473310131,247,40033101,3,1,2NDPRO33101,2NDPRO OPTIQUE LUNETTERIE,9/1/10,,3,O,23810033101,2381,4/26/23,2nde pro optique lunetterie,GH1
2473310331,247,40033103,3,1,2NDPRO33103,2NDPRO TECHNICIEN APPAREIL. ORTHOPEDIQUE,9/1/16,,3,O,23810033103,2381,4/26/23,2nde pro technicien en appareillage orthopédique,GH1
2473310431,247,40033104,3,1,2NDPRO33104,2NDPRO TECHNICIEN EN PROTHESE DENTAIRE,9/1/20,,3,O,23810033104,2381,4/26/23,2nde pro technicien en prothèse dentaire,Enseignements économie-gestion et physique-chimie
2473340431,247,40033404,3,1,2NDPRO33404,2NDPRO MET.HOTEL.-RESTAUR. 2NDE COMMUNE,9/1/20,,1,O,23810033404,2381,4/26/23,2nde pro métiers de l'hôtellerie-restauration 2nde commune,Réforme voie pro réservé au scolaire RS 2020
2473360231,247,40033602,3,1,2NDPRO33602,2NDPRO PERRUQUIER POSTICHEUR,9/1/10,,3,O,23810033602,2381,4/26/23,2nde pro perruquier posticheur,GH1
2473360531,247,40033605,3,1,2NDPRO33605,2NDPRO MET.BEAUTE&BIEN-ETRE 2NDE COMMUNE,9/1/20,,1,O,23810033605,2381,4/26/23,2nde pro métiers de la beauté et du bien-être 2nde commune,Réforme voie pro réservé au scolaire RS 2020
2473430331,247,40034303,3,1,2NDPRO34303,2NDPRO GEST. POLLUTIONS PROTEC. ENVIRON.,9/1/13,,3,O,23810034303,2381,4/26/23,2nde pro gestion des pollutions et protection de l'environnement,GH1
2473430431,247,40034304,3,1,2NDPRO34304,2NDPRO HYGIENE PROPRETE STERILISATION,9/1/13,,3,O,23810034304,2381,4/26/23,"2nde pro hygiène, propreté, stérilisation",GH1
2473430531,247,40034305,3,1,2NDPRO34305,2NDPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,9/1/14,8/31/23,3,O,23810034305,2381,4/26/23,2nde pro techniques d'interventions sur installations nucléaires,GH1
2473440331,247,40034403,3,1,2NDPRO34403,2NDPRO METIERS DE LA SECURITE,9/1/14,,3,O,23810034403,2381,4/26/23,2nde pro métiers de la sécurité,GH2
2762111231,276,40321112,3,1,2DPROA21112,2DPROA PRODUCTIONS,9/1/16,,1,O,23811021112,2381,4/5/21,2nde pro agricole productions,Remplace les secondes professionnelles productions animales et productions végétales-agroéquipement
2762120931,276,40321209,3,1,2DPROA21209,2DPROA TEC EXPE ANIMALES,9/1/11,,1,O,23811021209,2381,4/5/21,2nde pro agricole technicien en expérimentation animale,Nouvelle filière
2762140431,276,40321404,3,1,2DPROA21404,2DPROA NATURE JARDIN PAYSAGE FORET,9/1/09,,1,O,23811021404,2381,4/5/21,2nde pro agricole nature jardin paysage foret,
2762210331,276,40322103,3,1,2DPROA22103,2DPROA CONSEIL VENTE,9/1/09,,1,O,23811022103,2381,4/5/21,2nde pro agricole conseil vente,
2762210431,276,40322104,3,1,2DPROA22104,2DPROA ALIMENTATION BIO-INDUSTRIES LABO,9/1/09,,1,O,23811022104,2381,4/5/21,2nde pro agricole alimentation bio-industries labo,
2763300131,276,40333001,3,1,2DPROA33001,2DPROA SERV PERS TERRIT,9/1/12,,1,O,23811033001,2381,4/5/21,2nde pro agricole Service aux personnes et aux territoires,Nouvelle filière. Correction code NSF
2472000232,247,40020002,3,2,1ERPRO20002,1ERPRO ETUD.DEFINITION PRDTS INDUSTRIELS,9/1/00,8/31/23,3,O,23820020002,2382,4/19/22,1ere pro  etud.definition prdts industriels,GH1
2472000932,247,40020009,3,2,1ERPRO20009,1ERPRO MODELISATION ET PROTOTYPAGE 3D,9/1/23,,3,O,23820020009,2382,4/26/23,1ère pro modélisation et prototypage 3D,
2472010232,247,40020102,3,2,1ERPRO20102,1ERPRO PILOTE DE LIGNE DE PRODUCTION,9/1/13,,3,O,23820020102,2382,4/26/23,1ère pro pilote de ligne de production,GH1
2472120432,247,40021204,3,2,1ERPRO21204,1ERPRO CULTURES MARINES,9/1/15,,3,O,23820021204,2382,2/28/20,1ère pro cultures marines,GH spécifique
2472130432,247,40021304,3,2,1ERPRO21304,1ERPRO CGEM-PECHE,9/1/20,,3,O,23820021304,2382,4/26/23,1ère pro conduite et gestion des entreprises maritimes-pêche,
2472200332,247,40022003,3,2,1ERPRO22003,1ERPRO BIO-INDUSTRIES DE TRANSFORMATION,9/1/10,8/31/24,3,O,23820022003,2382,5/25/23,1ère pro bio-industries de transformation,GH1
2472200432,247,40022004,3,2,1ERPRO22004,1ERPRO PROC. CHIMIE EAU PAPIERS-CARTONS,9/1/13,,3,O,23820022004,2382,4/26/23,"1ère pro procédés de la chimie, de l'eau et des papiers-cartons",GH1
2472200532,247,40022005,3,2,1ERPRO22005,1ERPRO PROD. INDUS.PHARMAC.ALIM.COSMET.,9/1/24,,3,O,23820022005,2382,5/25/23,"1erpro production en industries pharmaceutiq., alimentaires&cosmétiq.",
2472210432,247,40022104,3,2,1ERPRO22104,1ERPRO BOUCHER-CHARCUTIER-TRAITEUR,9/1/10,,3,O,23820022104,2382,4/26/23,1ère pro boucher-charcutier-traiteur,GH1. Mise en conformité libellé
2472210532,247,40022105,3,2,1ERPRO22105,1ERPRO BOULANGER-PÂTISSIER,9/1/10,,3,O,23820022105,2382,4/26/23,1ère pro boulanger-pâtissier,GH1
2472210632,247,40022106,3,2,1ERPRO22106,1ERPRO CUISINE,9/1/12,,3,O,23820022106,2382,4/26/23,1ère pro cuisine,GH1
2472230232,247,40022302,3,2,1ERPRO22302,1ERPRO TRAITEMENTS DES MATERIAUX,9/1/00,,3,O,23820022302,2382,4/26/23,1ère pro traitements des matériaux,GH1. Changement de libellé RS 2016
2472230332,247,40022303,3,2,1ERPRO22303,1ERPRO FONDERIE,9/1/10,,3,O,23820022303,2382,4/26/23,1ère pro fonderie,GH1
2472230832,247,40022308,3,2,1ERPRO22308,1ERPRO ART.MET.ART-FACT.ORG. OPT.ORGAN.,9/1/21,,3,O,23820022308,2382,4/26/23,1ère pro artisanat et métiers d'art - facteur d'orgues option organier,
2472230932,247,40022309,3,2,1ERPRO22309,1ERPRO ART.MET.ART-FACT.ORG. OPT.TUYAUT.,9/1/21,,3,O,23820022309,2382,4/26/23,1ère pro artisanat et métiers d'art-facteur d'orgues option tuyautier,
2472240232,247,40022402,3,2,1ERPRO22402,1ERPRO ARTIS.& MET.ART:VERR.SCIENT.TECHN,9/1/08,,3,O,23820022402,2382,4/26/23,1ère pro artisan.&métiers d'art opt. verrerie scientifique & technique,GH1
2472240332,247,40022403,3,2,1ERPRO22403,1ERPRO ARTIS.& MET.ART:MET.ENSEIG SIGNAL,9/1/08,,3,O,23820022403,2382,4/26/23,1ère pro artisanat et métiers d'art opt. enseigne et signalétique,GH1
2472250332,247,40022503,3,2,1ERPRO22503,1ERPRO PLASTIQUES ET COMPOSITES,9/1/09,,3,O,23820022503,2382,4/26/23,1ère pro plastiques et composites,GH1
